Field	Time	PELO:X	PELO:Y	PELO:Z	PELP:X	PELP:Y	PELP:Z	LKJC:X	LKJC:Y	LKJC:Z	LHJC:X	LHJC:Y	LHJC:Z	LAJC:X	LAJC:Y	LAJC:Z	LTOO:X	LTOO:Y	LTOO:Z	RKJC:X	RKJC:Y	RKJC:Z	RHJC:X	RHJC:Y	RHJC:Z	RAJC:X	RAJC:Y	RAJC:Z	RTOO:X	RTOO:Y	RTOO:Z	TRXO:X	TRXO:Y	TRXO:Z	TRXP:X	TRXP:Y	TRXP:Z
137	1.3600	222.131104	-1980.398926	784.143555	224.008118	-1972.444702	909.062561	138.939438	-1825.997925	439.165314	159.615280	-1977.382202	784.890930	142.069321	-2032.069214	145.067093	93.072922	-1906.549316	85.395012	282.219391	-1867.560303	426.768524	284.646912	-1983.415527	783.396301	225.870453	-1994.645630	80.175179	285.224121	-1855.813599	63.694878	233.632355	-1842.577637	1259.289795	235.950577	-1900.171143	1077.606201
138	1.3700	223.112473	-1967.956787	785.063660	225.419174	-1960.129883	909.983582	140.773438	-1804.409424	443.849823	160.610611	-1964.716797	786.014771	142.238083	-1993.063721	136.767166	93.564575	-1863.754639	85.515678	282.818481	-1862.609863	425.158142	285.614349	-1971.196655	784.112427	225.896790	-1994.164307	80.139450	285.657196	-1855.559570	63.221596	233.673523	-1830.482544	1260.276855	236.442230	-1888.040894	1078.519043
139	1.3800	224.031662	-1955.444946	785.874084	226.746796	-1947.744995	910.793457	142.631226	-1783.296631	448.397125	161.545471	-1951.973633	787.018188	142.710541	-1953.619629	128.919083	94.606865	-1821.129395	85.919037	283.311615	-1857.678833	423.577087	286.517914	-1958.916382	784.729980	225.914322	-1993.657959	80.139107	286.010315	-1855.258301	62.738121	233.731277	-1818.367554	1261.173096	236.931366	-1875.870972	1079.329224
140	1.3900	224.886353	-1942.850464	786.559265	227.984299	-1935.275879	911.477417	144.486237	-1762.638306	452.744476	162.417587	-1939.138428	787.883301	143.476578	-1913.881348	121.704338	96.122864	-1778.789795	86.711098	283.702972	-1852.734009	422.030365	287.355164	-1946.562622	785.235229	225.917648	-1993.121338	80.187401	286.292877	-1854.912476	62.244122	233.806976	-1806.220337	1261.963379	237.415970	-1863.649048	1080.021606
141	1.4000	225.674606	-1930.160400	787.104858	229.125992	-1922.708496	912.021240	146.314377	-1742.410767	456.833130	163.225006	-1926.197021	788.593811	144.519684	-1873.985840	115.264336	98.035957	-1736.826172	88.004044	284.000214	-1847.744629	420.522583	288.124298	-1934.123779	785.615845	225.902206	-1992.546631	80.296890	286.517151	-1854.524048	61.739227	233.901154	-1794.027832	1262.633789	237.894196	-1851.361938	1080.582153
142	1.4100	226.394791	-1917.361694	787.497864	230.167542	-1910.028809	912.412048	148.094421	-1722.589600	460.609528	163.966095	-1913.135376	789.135254	145.817703	-1834.059937	109.699448	100.274178	-1695.313354	89.905548	284.214355	-1842.684448	419.057587	288.823486	-1921.588013	785.860413	225.864273	-1991.926270	80.479454	286.697571	-1854.095459	61.223934	234.013275	-1781.776855	1263.171631	238.362503	-1838.996460	1080.998047
143	1.4200	227.045898	-1904.441772	787.727234	231.105713	-1897.223267	912.638977	149.807877	-1703.152100	464.025360	164.640015	-1899.939697	789.495361	147.343979	-1794.221191	105.070717	102.772217	-1654.320557	92.508179	284.359009	-1837.530884	417.639221	289.451721	-1908.943726	785.959167	225.800766	-1991.249756	80.745201	286.850708	-1853.627563	60.699699	234.141846	-1769.453247	1263.566040	238.817230	-1826.539429	1081.259033
144	1.4300	227.627075	-1891.388428	787.783875	231.938736	-1884.278442	912.693420	151.439163	-1684.077759	467.038239	165.246033	-1886.597290	789.664368	149.068665	-1754.579590	101.402321	105.471405	-1613.918945	95.879822	284.450348	-1832.265991	416.270813	290.008087	-1896.179565	785.903320	225.709595	-1990.507080	81.102852	286.993958	-1853.121460	60.169815	234.284317	-1757.043091	1263.808105	239.254196	-1813.977173	1081.355957
145	1.4400	228.137878	-1878.189941	787.660767	232.666000	-1871.181519	912.568420	152.975616	-1665.349854	469.611877	165.783783	-1873.095581	789.635498	150.959946	-1715.238525	98.684807	108.318413	-1574.183716	100.055672	284.506409	-1826.877808	414.955200	290.492004	-1883.284302	785.686157	225.589600	-1989.688354	81.559174	287.144745	-1852.577881	59.639648	234.437210	-1744.531860	1263.890747	239.668686	-1801.295898	1081.282104
146	1.4500	228.578110	-1864.835083	787.353516	233.288605	-1857.920532	912.259644	154.407104	-1646.956177	471.715973	166.253204	-1859.423218	789.404297	152.984741	-1676.300049	96.879013	111.264809	-1535.198730	105.033234	284.546631	-1821.358887	413.695007	290.903046	-1870.246948	785.302612	225.440521	-1988.783325	82.118256	287.320618	-1851.996704	59.116089	234.596069	-1731.905029	1263.809326	240.055450	-1788.481689	1081.033203
147	1.4600	228.947754	-1851.313721	786.859924	233.808472	-1844.483887	911.764954	155.726471	-1628.888184	473.326691	166.654495	-1845.570557	788.970093	155.109344	-1637.866089	95.919746	114.266006	-1497.054199	110.768944	284.591461	-1815.707397	412.491943	291.240967	-1857.057007	784.749878	225.263870	-1987.783569	82.782066	287.537384	-1851.378296	58.607563	234.755554	-1719.148071	1263.561401	240.408813	-1775.520752	1080.607666
148	1.4700	229.246964	-1837.616577	786.180420	234.229019	-1830.861572	911.084717	156.929443	-1611.139771	474.427277	166.987961	-1831.528564	788.334351	157.299484	-1600.042847	95.719749	117.281662	-1459.847290	117.177155	284.661774	-1809.925537	411.346954	291.505981	-1843.704590	784.026245	225.063232	-1986.683716	83.550301	287.808594	-1850.723145	58.123146	234.909607	-1706.246704	1263.147095	240.723068	-1762.398926	1080.006714
149	1.4800	229.476044	-1823.735596	785.317932	234.554565	-1817.044312	910.221802	158.014664	-1593.708740	475.007568	167.254074	-1817.291016	787.502686	159.520599	-1562.945679	96.173225	120.276367	-1423.680054	124.130890	284.778259	-1804.019409	410.259766	291.698029	-1830.180176	783.133423	224.844894	-1985.480957	84.420540	288.144928	-1850.032104	57.671303	235.051514	-1693.186890	1262.568848	240.992340	-1749.102417	1079.233643
150	1.4900	229.635330	-1809.663818	784.277832	234.790680	-1803.024780	909.181335	158.984116	-1576.592529	475.065674	167.453125	-1802.852539	786.482361	161.738174	-1526.697876	97.158951	123.219307	-1388.654175	131.464523	284.960938	-1797.997437	409.228699	291.817566	-1816.475098	782.073242	224.618683	-1984.176147	85.389198	288.552917	-1849.306152	57.258858	235.174072	-1679.955200	1261.831177	241.210724	-1735.618042	1078.295044
151	1.5000	229.725189	-1795.396240	783.068054	234.943481	-1788.796997	907.971008	159.843231	-1559.787842	474.608673	167.585556	-1788.210571	785.284546	163.918549	-1491.434692	98.543289	126.084816	-1354.868774	138.978638	285.228424	-1791.868896	408.250427	291.864807	-1802.582031	780.851563	224.398346	-1982.773926	86.452087	289.034515	-1848.546509	56.889061	235.269791	-1666.539185	1260.941162	241.372528	-1721.932861	1077.199707
152	1.5100	229.746048	-1780.929443	781.698608	235.019608	-1774.357300	906.600708	160.600754	-1543.287964	473.653748	167.651672	-1773.364380	783.922241	166.030304	-1457.299683	100.183434	128.850784	-1322.414551	146.447281	285.597260	-1785.643433	407.319977	291.840454	-1788.494629	779.474915	224.202225	-1981.282227	87.605949	289.586578	-1847.753906	56.559799	235.331009	-1652.927246	1259.908081	241.472153	-1708.035400	1075.959473
153	1.5200	229.698441	-1766.261963	780.181702	235.026306	-1759.703735	905.082275	161.268387	-1527.081421	472.229492	167.651886	-1758.316162	782.411316	168.045990	-1424.443604	101.930923	131.498032	-1291.370850	153.627304	286.081116	-1779.327515	406.430573	291.744995	-1774.207764	777.952209	224.053101	-1979.711182	88.849396	290.200806	-1846.928101	56.262108	235.350159	-1639.109253	1258.742310	241.504608	-1693.914795	1074.587280
154	1.5300	229.582947	-1751.394287	778.531677	234.971146	-1744.837280	903.429749	161.860092	-1511.148560	470.377319	167.586258	-1743.070313	780.769287	169.943726	-1393.016846	103.636765	134.007202	-1261.800049	160.270187	286.690216	-1772.923340	405.574280	291.579651	-1759.718262	776.294067	223.977982	-1978.071167	90.184311	290.864105	-1846.067383	55.978176	235.319931	-1625.076660	1257.456665	241.465469	-1679.562256	1073.099365
155	1.5400	229.400146	-1736.329468	776.764404	234.861221	-1729.761108	901.658691	162.390671	-1495.462280	468.151398	167.454941	-1727.634155	779.015747	171.708405	-1363.164551	105.157219	136.358093	-1233.747314	166.134277	287.430511	-1766.427002	404.741913	291.345367	-1745.024780	774.513184	224.007309	-1976.370605	91.617325	291.559601	-1845.168335	55.680363	235.233505	-1610.822998	1256.064941	241.350937	-1664.971191	1071.512573
156	1.5500	229.150955	-1721.072876	774.897278	234.703888	-1714.481323	899.786255	162.874359	-1479.984985	465.618927	167.258133	-1712.017578	777.171204	173.331985	-1335.017822	106.361099	138.528091	-1207.239014	170.997971	288.303375	-1759.825317	403.924042	291.043732	-1730.128174	772.623291	224.173798	-1974.613037	93.160576	292.267761	-1844.225464	55.330734	235.084717	-1596.343750	1254.582153	241.158112	-1650.136963	1069.845825
157	1.5600	228.836411	-1705.632568	772.948975	234.505829	-1699.006958	897.830933	163.323090	-1464.671753	462.858185	166.996231	-1696.233643	775.257690	174.812958	-1308.689331	107.136818	140.493530	-1182.284912	174.670242	289.305450	-1753.093628	403.110962	290.676666	-1715.031494	770.640137	224.510818	-1972.793457	94.832710	292.968475	-1843.231689	54.881424	234.868332	-1581.637085	1253.024048	240.885101	-1635.057983	1068.118408
158	1.5700	228.457764	-1690.019043	770.939270	234.273361	-1683.349854	895.812256	163.745026	-1449.469727	459.956421	166.669266	-1680.297607	773.297607	176.154800	-1284.266724	107.399277	142.231018	-1158.880981	176.999710	290.428955	-1746.194336	402.293427	290.246246	-1699.740479	768.580933	225.050842	-1970.895386	96.659157	293.641541	-1842.179199	54.277103	234.580063	-1566.703491	1251.407104	240.530579	-1619.736084	1066.350952
159	1.5800	228.016647	-1674.245850	768.888550	234.011841	-1667.524780	893.750244	164.143433	-1434.321411	457.006439	166.278122	-1664.227905	771.313599	177.364426	-1261.811279	107.094559	143.720734	-1137.014282	177.879242	291.662048	-1739.075317	401.462677	289.755219	-1684.263794	766.463379	225.823471	-1968.887573	98.672234	294.268402	-1841.060791	53.457470	234.216904	-1551.546997	1249.747803	240.095139	-1604.176147	1064.563477
160	1.5900	227.515152	-1658.328857	766.817810	233.726074	-1651.549316	891.665710	164.516068	-1419.167847	454.102386	165.823730	-1648.045288	769.328369	178.450394	-1241.354370	106.203072	144.948730	-1116.667847	177.249252	292.990021	-1731.668823	400.610229	289.206573	-1668.612427	764.307251	226.853714	-1966.721680	100.910446	294.831909	-1839.871826	52.362827	233.777176	-1536.173950	1248.062744	239.580017	-1588.386841	1062.776001
161	1.6000	226.955826	-1642.286865	764.748108	233.419937	-1635.443726	889.579651	164.855209	-1403.952637	451.335236	165.307648	-1631.773071	767.364014	179.421677	-1222.899292	104.739601	145.910446	-1097.825684	175.097595	294.396454	-1723.891602	399.727844	288.604065	-1652.800659	762.132141	228.160248	-1964.330078	103.417221	295.316132	-1838.611938	50.940296	233.260529	-1520.594238	1246.368286	238.987686	-1572.381104	1061.008301
162	1.6100	226.341446	-1626.140991	762.700562	233.096237	-1619.230591	887.513000	165.148239	-1388.624146	448.788788	164.731537	-1615.436401	765.442078	180.286636	-1206.421021	102.751724	146.612503	-1080.477295	171.460312	295.864105	-1715.648193	398.807007	287.951385	-1636.845703	759.958984	229.753967	-1961.627441	106.240242	295.705414	-1837.288208	49.152878	232.668243	-1504.820801	1244.680176	238.322006	-1556.175659	1059.279053
163	1.6200	225.675583	-1609.914673	760.695984	232.756973	-1602.934937	885.486511	165.378891	-1373.141846	446.534912	164.098160	-1599.062378	763.583252	181.052597	-1191.868164	100.315468	147.074677	-1064.620117	166.421982	297.376099	-1706.832153	397.838715	287.253021	-1620.766968	757.808594	231.636719	-1958.510498	109.428894	295.984528	-1835.915894	46.989147	232.002991	-1488.869507	1243.013794	237.587646	-1539.791016	1057.605591
164	1.6300	224.962265	-1593.633301	758.754456	232.403351	-1586.583496	883.520203	165.528763	-1357.476929	444.630341	163.410706	-1582.679810	761.806519	181.725342	-1179.164795	97.530228	147.330078	-1050.260010	160.117584	298.916718	-1697.330688	396.813324	286.513733	-1604.586670	755.702515	233.800385	-1954.860718	113.032043	296.138763	-1834.515747	44.476967	231.268982	-1472.759277	1241.383423	236.790771	-1523.251587	1056.004150
165	1.6400	224.206009	-1577.323853	756.895386	232.035553	-1570.204102	881.633362	165.579239	-1341.616821	443.114014	162.673096	-1566.317993	760.129517	182.309326	-1168.212891	94.511780	147.424194	-1037.407837	152.733124	300.471558	-1687.029297	395.720795	285.738922	-1588.329590	753.661255	236.226395	-1950.548950	117.095459	296.157501	-1833.109375	41.696350	230.471909	-1456.511841	1239.802490	235.938354	-1506.585205	1054.488403
166	1.6500	223.411789	-1561.014648	755.137207	231.653107	-1553.826172	879.844666	165.513535	-1325.566284	442.005493	161.889862	-1550.007324	758.568420	182.807617	-1158.894653	91.385307	147.411255	-1026.070801	144.503891	302.027863	-1675.817139	394.551483	284.933746	-1572.021973	751.705933	238.885880	-1945.438965	121.658623	296.038940	-1831.704590	38.792320	229.618729	-1440.151489	1238.283447	235.038284	-1489.822998	1053.071045
167	1.6600	222.585175	-1544.734741	753.496887	231.254944	-1537.479370	878.171387	165.318542	-1309.347778	441.304749	161.066284	-1533.777710	757.137207	183.222519	-1151.076050	88.277473	147.348495	-1016.242126	135.706802	303.574158	-1663.591553	393.296906	284.104034	-1555.691772	749.856628	241.740402	-1939.392822	126.750740	295.797485	-1830.273071	35.979046	228.717682	-1423.704224	1236.837524	234.098862	-1472.998535	1051.762451
168	1.6700	221.731979	-1528.513184	751.990173	230.839340	-1521.193237	876.629700	164.986496	-1293.001953	440.992828	160.208130	-1517.658569	755.848145	183.556396	-1144.608521	85.308899	147.288269	-1007.887817	126.645592	305.099945	-1650.262695	391.951111	283.255798	-1539.367798	748.132019	244.743393	-1932.275269	132.386688	295.471039	-1828.721924	33.532238	227.778076	-1407.197998	1235.475098	233.129440	-1456.147461	1050.571167
169	1.6800	220.858521	-1512.379150	750.630981	230.404221	-1504.997192	875.234192	164.516205	-1276.586182	441.033508	159.322083	-1501.678711	754.711365	183.812851	-1139.334351	82.586761	147.271072	-1000.938538	117.628899	306.595032	-1635.758789	390.512573	282.395020	-1523.079590	746.550659	247.842255	-1923.959717	138.563309	295.124207	-1826.868164	31.762306	226.810059	-1390.661987	1234.204834	232.139526	-1439.306641	1049.503174
170	1.6900	219.971252	-1496.360352	749.431641	229.947327	-1488.919556	873.997559	163.913666	-1260.171509	441.376556	158.414688	-1485.864380	753.734619	183.997925	-1135.089722	80.198433	147.320053	-995.286377	108.945724	308.049164	-1620.027710	388.985321	281.527740	-1506.856201	745.128784	250.981247	-1914.330444	145.254120	294.845947	-1824.424561	30.966726	225.824463	-1374.126221	1233.034546	231.138977	-1422.513550	1048.563232
171	1.7000	219.076767	-1480.483765	748.402527	229.466034	-1472.987427	872.931335	163.192062	-1243.840820	441.960815	157.493301	-1470.240601	752.923706	184.121185	-1131.710327	78.206573	147.439194	-990.789490	100.842995	309.451477	-1603.041626	387.381104	280.660217	-1490.726807	743.881226	254.104172	-1903.287354	152.406219	294.738098	-1821.009888	31.376858	224.832550	-1357.620605	1231.971069	230.137329	-1405.805542	1047.754272
172	1.7100	218.181717	-1464.773804	747.552063	228.957886	-1457.225708	872.044800	162.371063	-1227.684570	442.718262	156.565125	-1454.828979	752.282715	184.196121	-1129.036987	76.645950	147.615997	-987.283081	93.509689	310.790619	-1584.795044	385.719635	279.798340	-1474.718750	742.821533	257.157715	-1890.746826	159.935364	294.900146	-1816.185791	33.108833	223.845810	-1341.174683	1231.019531	229.144257	-1389.218872	1047.077271
173	1.7200	217.292648	-1449.253296	746.886719	228.420425	-1441.657715	871.345764	161.475555	-1211.796265	443.577515	155.637451	-1439.648560	751.813110	184.239685	-1126.921997	75.523140	147.826492	-984.593445	87.069893	312.054169	-1565.307983	384.030212	278.947845	-1458.858032	741.960449	260.093475	-1876.644043	167.724457	295.412659	-1809.507935	36.141415	222.875656	-1324.817261	1230.184570	228.168945	-1372.787964	1046.531860
174	1.7300	216.415863	-1433.941284	746.410706	227.851425	-1426.303467	870.839111	160.533875	-1196.268555	444.468323	154.717453	-1424.714355	751.514709	184.270935	-1125.233154	74.818535	148.041153	-982.550720	81.583817	313.229187	-1544.622925	382.351410	278.114319	-1443.168457	741.306763	262.869720	-1860.934082	175.622971	296.327118	-1800.577637	40.321461	221.933289	-1308.575684	1229.469116	227.220062	-1356.545044	1046.116577
175	1.7400	215.557251	-1418.854736	746.126404	227.248886	-1411.180420	870.528748	159.575714	-1181.189453	445.324097	153.811859	-1410.038208	751.385498	184.309082	-1123.859253	74.490646	148.231110	-981.001099	77.055199	314.302338	-1522.804688	380.730621	277.302673	-1427.671387	740.867371	265.451965	-1843.591675	183.448700	297.663574	-1789.076172	45.393421	221.029388	-1292.474976	1228.875122	226.305420	-1340.518555	1045.828369
176	1.7500	214.722244	-1404.006592	746.034058	226.611298	-1396.302734	870.415955	158.630173	-1166.637817	446.085266	152.926987	-1395.628052	751.421875	184.371307	-1122.709351	74.482224	148.371582	-979.812195	73.441559	315.260376	-1499.936890	379.223053	276.517548	-1412.385132	740.646362	267.812836	-1824.612061	190.993607	299.414154	-1774.779297	51.040615	220.173965	-1276.538086	1228.403809	225.432175	-1324.734009	1045.664307
177	1.7600	213.915817	-1389.406372	746.131897	225.937531	-1381.681152	870.499634	157.723770	-1152.680298	446.701294	152.068619	-1381.487793	751.618347	184.471100	-1121.713867	74.726700	148.444305	-978.877563	70.665871	316.090851	-1476.119385	377.889740	275.763062	-1397.324951	740.645508	269.931427	-1804.010254	198.032654	301.549774	-1757.553467	56.926884	219.376144	-1260.785156	1228.054688	224.606522	-1309.212158	1045.619019
178	1.7700	213.142120	-1375.059937	746.416077	225.227142	-1367.322876	870.776978	156.879105	-1139.368042	447.132568	151.241653	-1367.617432	751.968262	184.617157	-1120.822632	75.154617	148.438431	-978.116028	68.628075	316.782562	-1451.464233	376.795227	275.042542	-1382.502563	740.863892	271.792938	-1781.819458	204.335220	304.025909	-1737.342773	62.731361	218.644073	-1245.233032	1227.826538	223.833344	-1293.969604	1045.687866
179	1.7800	212.404709	-1360.969727	746.880920	224.479980	-1353.231323	871.242676	156.113617	-1126.736938	447.350555	150.450531	-1354.013306	752.463684	184.812943	-1120.001221	75.699112	148.350571	-977.469910	67.215340	317.326233	-1426.092651	376.004974	274.358887	-1367.926270	741.298157	273.388428	-1758.088989	209.679001	306.786469	-1714.154297	68.175941	217.984711	-1229.895264	1227.716919	223.116699	-1279.017578	1045.865112
180	1.7900	211.706192	-1347.134155	747.518860	223.696854	-1339.406372	871.889404	155.439209	-1114.804443	447.338470	149.698349	-1340.667847	753.095215	185.057205	-1119.228394	76.300148	148.183304	-976.900757	66.310585	317.714996	-1400.130249	375.582153	273.714020	-1353.600464	741.942444	274.715088	-1732.878540	213.862549	309.765076	-1688.046387	73.042183	217.403778	-1214.782104	1227.722534	222.459702	-1264.363403	1046.144531
181	1.8000	211.048599	-1333.548828	748.320435	222.878815	-1325.844116	872.707886	154.862137	-1103.572144	447.090302	148.987778	-1327.571167	753.852722	185.344711	-1118.492554	76.907394	147.944702	-976.385254	65.799690	317.944611	-1373.704224	375.584961	273.109497	-1339.526489	742.787964	275.776581	-1706.255249	216.717957	312.883820	-1659.121704	77.182053	216.905777	-1199.900146	1227.838135	221.863693	-1250.008423	1046.518677
182	1.8100	210.433060	-1320.205200	749.274475	222.027924	-1312.537231	873.686340	154.383591	-1093.024414	446.610718	148.320496	-1314.708984	754.724609	185.667587	-1117.788574	77.481697	147.646164	-975.910828	65.576622	318.013733	-1346.939453	376.063904	272.545654	-1325.701416	743.824585	276.582764	-1678.286743	218.119720	316.052063	-1627.525269	80.517998	216.493866	-1185.252197	1228.058472	221.329575	-1235.949951	1046.980957
183	1.8200	209.860062	-1307.092407	750.368286	221.146591	-1299.474731	874.811584	154.000168	-1083.132080	445.912109	147.697357	-1302.065552	755.698486	186.016357	-1117.115845	77.995567	147.301498	-975.472473	65.547493	317.923706	-1319.955200	377.059265	272.022736	-1312.119141	745.038147	277.149231	-1649.037964	217.992294	319.165344	-1593.446045	83.036819	216.169922	-1170.837891	1228.376343	220.856964	-1222.180786	1047.522705
184	1.8300	209.329208	-1294.196289	751.587402	220.237930	-1286.642700	876.068237	153.704956	-1073.853882	445.013733	147.118317	-1289.622070	756.761597	186.381241	-1116.476440	78.432526	146.925339	-975.069092	65.632675	317.678162	-1292.863647	378.599518	271.540009	-1298.770508	746.413208	277.496155	-1618.567017	216.313599	322.107330	-1557.114990	84.775444	215.934631	-1156.653198	1228.783936	220.444672	-1208.688843	1048.135986
185	1.8400	208.839722	-1281.500610	752.916016	219.305557	-1274.024048	877.439575	153.488647	-1065.139038	443.939301	146.583069	-1277.358398	757.899719	186.753067	-1115.874023	78.786034	146.532028	-974.702332	65.768013	317.282837	-1265.768066	380.699890	271.096344	-1285.642700	747.932251	277.646667	-1586.925415	213.117035	324.756256	-1518.801270	85.804054	215.787430	-1142.691528	1229.272339	220.090591	-1195.459351	1048.811523
186	1.8500	208.390198	-1268.986450	754.336853	218.353714	-1261.599243	878.906860	153.340546	-1056.930420	442.714722	146.090393	-1265.252441	759.098328	187.124146	-1115.310669	79.057625	146.134094	-974.372925	65.904121	316.744568	-1238.761963	383.361633	270.690033	-1272.720459	749.575317	277.625092	-1554.157593	208.489960	326.996948	-1478.801270	86.209045	215.726791	-1128.942993	1229.831543	219.792374	-1182.473511	1049.539551
187	1.8600	207.978699	-1256.633301	755.831726	217.387039	-1249.346191	880.450867	153.249741	-1049.166992	441.366058	145.638504	-1253.281006	760.342163	187.488373	-1114.789307	79.255219	145.742889	-974.082458	66.006393	316.071167	-1211.929199	386.572052	270.318848	-1259.985718	751.321289	277.455292	-1520.303589	202.569641	328.735809	-1437.422119	86.080292	215.750214	-1115.395386	1230.450684	219.546829	-1169.709473	1050.309692
188	1.8700	207.603149	-1244.418945	757.381104	216.410522	-1237.240845	882.050415	153.206085	-1041.786987	439.917755	145.225555	-1241.420044	761.615173	187.841705	-1114.310303	79.390968	145.367081	-973.830322	66.052544	315.270630	-1185.344482	390.304321	269.980713	-1247.417847	753.147156	277.159271	-1485.402710	195.536911	329.915009	-1394.965576	85.506248	215.854416	-1102.034302	1231.118286	219.350632	-1157.143799	1051.111206
189	1.8800	207.261215	-1232.320068	758.964966	215.429672	-1225.257935	883.684509	153.201141	-1034.729858	438.391418	144.849426	-1229.645508	762.901184	188.182007	-1113.871826	79.479385	145.013199	-973.614136	66.030922	314.350861	-1159.074097	394.518402	269.673126	-1234.994751	755.028687	276.756073	-1449.497559	187.606476	330.521240	-1351.710327	84.573700	216.035431	-1088.843384	1231.822388	219.200256	-1144.751221	1051.932983
190	1.8900	206.950500	-1220.312256	760.562439	214.450058	-1213.370483	885.330566	153.228638	-1027.938599	436.804382	144.507645	-1217.932373	764.183350	188.508682	-1113.471069	79.535828	144.685883	-973.430603	65.938492	313.319397	-1133.177368	399.162109	269.393372	-1222.692139	756.941406	276.261658	-1412.636475	179.014603	330.585419	-1307.897461	83.372185	216.288879	-1075.805054	1232.550049	219.092224	-1132.504761	1052.762817
191	1.9000	206.668594	-1208.370605	762.152405	213.477768	-1201.551270	886.966919	153.285217	-1021.361023	435.169800	144.197998	-1206.256348	765.444885	188.822495	-1113.101807	79.574860	144.387436	-973.274048	65.777985	312.183411	-1107.706909	404.172119	269.139130	-1210.484741	758.859863	275.689148	-1374.875244	170.006256	330.174561	-1263.722778	81.999100	216.610001	-1062.900146	1233.288574	219.023300	-1120.376953	1053.589111
192	1.9100	206.413437	-1196.469971	763.713867	212.518799	-1189.772217	888.571350	153.370224	-1014.951111	433.495972	143.918381	-1194.593628	766.669128	189.125092	-1112.757813	79.609528	144.118896	-973.138367	65.556366	310.949829	-1082.709961	409.475677	268.908417	-1198.346313	760.758545	275.050415	-1336.277588	160.822052	329.377899	-1219.332031	80.565887	216.993866	-1050.109497	1234.024658	218.990601	-1108.340820	1054.398560
193	1.9200	206.183121	-1184.585205	765.225769	211.579224	-1178.005859	890.122253	153.486053	-1008.669006	431.787170	143.666840	-1182.920532	767.839111	189.418823	-1112.430420	79.650284	143.879517	-973.015930	65.282471	309.625549	-1058.228149	414.992584	268.699371	-1186.249878	762.612427	274.357758	-1296.913086	151.687302	328.292542	-1174.824951	79.200623	217.435547	-1037.412476	1234.745605	218.991455	-1096.368530	1055.179688
194	1.9300	205.976288	-1172.691406	766.667847	210.665497	-1166.224609	891.598694	153.637543	-1002.482056	430.043793	143.441910	-1171.214478	768.938599	189.706146	-1112.111206	79.704948	143.667725	-972.899597	64.966003	308.217651	-1034.297729	420.637177	268.510681	-1174.168457	764.397095	273.625519	-1256.854370	142.804001	327.011139	-1130.263428	78.046806	217.930237	-1024.789063	1235.438232	219.023773	-1084.433472	1055.919678
195	1.9400	205.792114	-1160.764648	768.020508	209.783646	-1154.402100	892.981079	153.831650	-996.363708	428.263397	143.242645	-1159.454224	769.951782	189.989807	-1111.791138	79.778206	143.480820	-972.781555	64.616173	306.733978	-1010.949707	426.320465	268.341553	-1162.074951	766.089294	272.871155	-1216.176514	134.346832	325.613525	-1085.684570	77.260010	218.473343	-1012.219055	1236.090454	219.086288	-1072.509888	1056.606689
196	1.9500	205.630234	-1148.781372	769.265503	208.939896	-1142.512695	894.250671	154.076782	-990.293823	426.441528	143.068390	-1147.619141	770.863770	190.272385	-1111.461548	79.871773	143.315369	-972.654602	64.241371	305.183472	-988.208801	431.952606	268.192078	-1149.943604	767.667114	272.115234	-1174.954834	126.461578	324.162842	-1041.114258	76.999245	219.060638	-999.682678	1236.690674	219.178375	-1060.573608	1057.229126
197	1.9600	205.491226	-1136.719849	770.385803	208.140213	-1130.532959	895.390808	154.381973	-984.257813	424.572601	142.919647	-1135.690796	771.660828	190.556351	-1111.114746	79.984688	143.167557	-972.512451	63.849003	303.576569	-966.093079	437.445374	268.062836	-1137.748901	769.110779	271.380615	-1133.269287	119.267006	322.704071	-996.581848	77.419075	219.688354	-987.160522	1237.227905	219.299805	-1048.600952	1057.776245
198	1.9700	205.376236	-1124.559326	771.366333	207.390350	-1118.440308	896.386536	154.756134	-978.245972	422.650818	142.797226	-1123.651855	772.330078	190.844055	-1110.743774	80.113510	143.033157	-972.349609	63.445679	301.925537	-944.613220	442.714325	267.955261	-1125.466919	770.402588	270.691101	-1091.206909	112.856781	321.265991	-952.133301	78.658524	220.353226	-974.633972	1237.692261	219.451462	-1036.571045	1058.238037
199	1.9800	205.287109	-1112.281128	772.193909	206.695831	-1106.214966	897.225037	155.207184	-972.252625	420.671143	142.702713	-1111.486572	772.860596	191.137772	-1110.343262	80.252785	142.907486	-972.161743	63.037319	300.244965	-923.772400	447.680786	267.871490	-1113.075684	771.527405	270.070190	-1048.867432	107.301529	319.863983	-907.840210	80.831093	221.052536	-962.085449	1238.074951	219.634827	-1024.463623	1058.605469
200	1.9900	205.226669	-1099.868042	772.857544	206.061966	-1093.838867	897.895508	155.741226	-966.275513	418.629456	142.638596	-1099.181274	773.242554	191.439774	-1109.908203	80.395370	142.785614	-971.945251	62.629631	298.551819	-903.566040	452.274017	267.814728	-1100.554688	772.472656	269.539764	-1006.370667	102.650436	318.502563	-863.807678	84.015678	221.784180	-949.498047	1238.368774	219.851791	-1012.260986	1058.871216
