Field	Time	PELO:X	PELO:Y	PELO:Z	PELP:X	PELP:Y	PELP:Z	LKJC:X	LKJC:Y	LKJC:Z	LHJC:X	LHJC:Y	LHJC:Z	LAJC:X	LAJC:Y	LAJC:Z	LTOO:X	LTOO:Y	LTOO:Z	RKJC:X	RKJC:Y	RKJC:Z	RHJC:X	RHJC:Y	RHJC:Z	RAJC:X	RAJC:Y	RAJC:Z	RTOO:X	RTOO:Y	RTOO:Z	TRXO:X	TRXO:Y	TRXO:Z	TRXP:X	TRXP:Y	TRXP:Z
256	2.5500	182.845245	1853.096558	877.311096	191.806061	1869.159912	1001.138489	113.553352	1958.920776	496.341431	120.458206	1856.039185	881.443970	109.326721	2090.673340	116.717781	71.956474	2233.418945	109.231468	245.616684	1755.141235	506.152557	245.232300	1850.153931	873.177979	215.948227	1486.556274	224.313492	225.991241	1530.421265	78.442474	169.923431	1863.814941	1396.609131	178.386993	1878.898682	1206.189209
257	2.5600	182.979858	1879.611206	875.622742	191.123352	1895.143921	999.574097	115.799370	1985.967041	494.531830	120.565109	1882.494019	879.361938	114.196930	2118.763916	115.506508	80.406281	2262.373047	107.543808	247.882736	1788.599731	503.321045	245.394516	1876.728394	871.883484	218.592209	1509.025513	235.736908	232.812576	1550.716675	89.576126	168.825119	1888.722046	1394.798218	177.489380	1904.095825	1204.473389
258	2.5700	183.138062	1906.152344	872.653564	190.392731	1920.773438	996.770996	118.012604	2013.211670	491.956573	120.696381	1908.964111	875.971924	119.704590	2142.841309	112.667320	89.305214	2287.154541	103.812767	250.361679	1822.697266	499.377533	245.579773	1903.340454	869.335083	221.269119	1533.244873	245.999710	239.763016	1574.096924	100.080429	167.798767	1913.711548	1391.772339	176.664200	1929.226929	1201.388184
259	2.5800	183.302887	1932.719360	868.507568	189.642395	1946.056396	992.819580	120.187759	2040.504028	488.654785	120.835625	1935.430908	871.402222	125.800194	2162.945313	108.392952	98.483421	2307.803467	98.453407	253.050949	1857.241455	494.438324	245.770111	1930.007813	865.612854	224.031097	1559.390381	254.537262	246.771881	1600.495850	109.290771	166.846497	1938.761597	1387.627441	175.923370	1954.289551	1197.036133
260	2.5900	183.457550	1959.286133	863.337585	188.902664	1971.005737	987.854736	122.323174	2067.719238	484.719543	120.966904	1961.851440	865.828735	132.342041	2179.184814	103.051765	107.715385	2324.452148	92.107460	255.914154	1892.105225	488.630981	245.948303	1956.720825	860.846252	226.909332	1587.521973	260.902130	253.804535	1629.769409	116.696907	165.975906	1963.846802	1382.501099	175.278366	1979.274902	1191.564087
261	2.6000	183.586227	1985.800049	857.343750	188.203812	1995.636963	982.057129	124.407707	2094.775879	480.306885	121.074028	1988.161377	859.471863	139.092575	2191.758545	97.141525	116.711395	2337.334473	85.498703	258.887604	1927.218872	482.107422	246.098511	1983.438599	855.215332	229.915573	1617.608398	264.804932	260.839935	1661.735352	121.976868	165.200485	1988.937012	1376.570679	174.740082	2004.163574	1185.161865
262	2.6100	183.674881	2012.186279	850.768311	187.573120	2019.965576	975.651611	126.408058	2121.641602	475.629089	121.143501	2014.280762	852.589722	145.731934	2200.987549	91.218689	125.122559	2346.800293	79.273468	261.891937	1962.559204	475.057251	246.206314	2010.092041	848.946777	233.039291	1649.566162	266.123352	267.847412	1696.221680	125.002800	164.539566	2013.997314	1370.050659	174.319717	2028.924805	1178.059082
263	2.6200	183.712631	2038.355103	843.887085	187.032990	2044.006958	968.901489	128.261749	2148.303467	470.926971	121.164604	2040.122559	845.468262	151.898087	2207.337891	85.812332	132.576843	2353.328369	73.882790	264.843231	1998.135620	467.718109	246.260651	2036.588135	842.305664	236.245895	1683.295166	264.888123	274.769226	1733.106323	125.826462	164.017609	2038.985962	1363.186157	174.029175	2053.515625	1170.519897
264	2.6300	183.692764	2064.210938	836.994873	186.599609	2067.774658	962.096252	129.880219	2174.713135	466.426300	121.131233	2065.601807	838.408997	157.253586	2211.405273	81.340027	138.745850	2357.511963	69.543060	267.662079	2033.968018	460.377930	246.254333	2062.819824	835.580811	239.479141	1718.703735	261.257629	281.509308	1772.331909	124.652962	163.662720	2063.855225	1356.244263	173.881348	2077.886230	1162.835693
265	2.6400	183.615097	2089.664307	830.387939	186.281769	2091.282715	955.535156	131.164490	2200.711182	462.287842	121.043793	2090.649658	831.708618	161.556137	2213.844238	78.043755	143.414841	2359.998291	66.264839	270.278595	2070.065674	453.365997	246.186386	2088.679199	829.067322	242.667358	1755.719238	255.482910	287.932861	1813.889282	121.801834	163.504562	2088.551758	1349.502197	173.889908	2101.982178	1155.313965
266	2.6500	183.487640	2114.643311	824.342712	186.081161	2114.545410	949.501831	132.029648	2225.965088	458.569855	120.910667	2115.218994	825.640015	164.704712	2215.255127	75.964996	146.530014	2361.383545	63.920559	272.635803	2106.406738	447.030670	246.064575	2114.067871	823.045532	245.731934	1794.287964	247.869492	293.875183	1857.775391	117.658447	163.571640	2113.019531	1343.231445	174.068069	2125.756592	1148.261841
267	2.6600	183.328156	2139.101074	819.095459	185.990540	2137.580811	944.244019	132.432831	2249.973633	455.223663	120.749573	2139.293457	820.429199	166.744293	2216.098389	74.975677	148.207535	2362.129395	62.316994	274.691650	2142.917725	441.706940	245.906708	2138.908691	817.761719	248.596146	1834.367432	238.740341	299.160370	1903.946289	112.623749	163.888367	2137.206543	1337.682739	174.426117	2149.174561	1141.968018
268	2.6700	183.164063	2163.020508	814.825684	185.994370	2160.411133	939.952393	132.396973	2272.145996	452.134888	120.587173	2162.887695	816.238525	167.838699	2216.678223	74.851326	148.703033	2362.546875	61.249805	276.418518	2179.470459	437.679199	245.741058	2163.153076	813.412842	251.192841	1875.919800	228.404953	303.627167	1952.285278	107.069427	164.472717	2161.068115	1333.071289	174.970627	2172.221436	1136.680298
269	2.6800	183.028702	2186.413086	811.647583	186.068130	2183.064453	936.751953	132.018005	2291.935791	449.199738	120.455032	2186.044189	813.157959	168.227173	2217.168213	75.353783	148.354202	2362.820068	60.538635	277.800293	2215.877197	435.149841	245.602402	2186.781982	810.137207	253.470276	1918.905640	217.143860	307.152863	2002.598999	101.312256	165.334427	2184.573486	1329.564087	175.701950	2194.906006	1132.590332
270	2.6900	182.954742	2209.314697	809.611206	186.180695	2205.574951	934.699707	131.449356	2308.975586	446.399597	120.384033	2208.824463	811.210205	168.174500	2217.649170	76.296776	147.515228	2363.038086	60.045364	278.824738	2251.909180	434.223145	245.525375	2209.804932	808.012390	255.395081	1963.283936	205.205765	309.672119	2054.641602	95.610489	166.474014	2207.707520	1327.273560	176.613602	2217.259521	1129.821655
271	2.7000	182.966400	2231.778564	808.711792	186.297546	2227.981445	933.795898	130.868958	2323.167725	443.839417	120.397057	2231.299805	810.363586	167.924133	2218.154541	77.579552	146.498856	2363.238037	59.673683	279.476837	2287.313232	434.906250	245.535812	2232.257324	807.059998	256.951508	2009.013184	192.820435	311.184723	2108.149170	90.184570	167.882309	2230.470459	1326.255005	177.691711	2239.330566	1128.426880
272	2.7100	183.073502	2253.871826	808.904358	186.388046	2250.323975	933.996216	130.441025	2334.710938	441.735046	120.503075	2253.545410	810.553101	167.662201	2218.711182	79.190926	145.539459	2363.439453	59.362396	279.736420	2321.837158	437.120575	245.643860	2254.198242	807.255737	258.137421	2056.048096	180.216492	311.754639	2162.864014	85.248604	169.540222	2252.875488	1326.510132	178.914795	2261.177979	1128.396362
273	2.7200	183.269791	2275.669678	810.118530	186.431656	2272.639648	935.228027	130.282684	2344.052246	440.361328	120.696739	2275.632568	811.699097	167.496658	2219.364502	81.192558	144.779648	2363.668701	59.076775	279.582855	2355.253662	440.715454	245.842712	2275.707031	808.537964	258.959198	2104.336914	167.635910	311.501923	2218.535889	81.026482	171.419601	2274.947754	1327.990967	180.255722	2282.865234	1129.665527
274	2.7300	183.534149	2297.255859	812.272156	186.423416	2294.960693	937.403625	130.442795	2351.799561	439.986389	120.959023	2297.628662	813.723877	167.454193	2220.195801	83.688782	144.273636	2363.973145	58.797421	279.003906	2387.381348	445.481567	246.109283	2296.883057	810.820313	259.428009	2153.809814	155.343536	310.586395	2274.909180	77.747604	173.484711	2296.717773	1330.607666	181.684097	2304.453857	1132.130005
275	2.7400	183.835648	2318.718750	815.279907	186.374466	2317.312012	940.432251	130.895828	2358.612549	440.810638	121.261932	2319.596436	816.558960	167.490768	2221.319580	86.793587	144.003922	2364.418701	58.512657	278.006470	2418.098145	451.166107	246.409500	2317.840820	814.000610	259.557190	2204.370605	143.626770	309.185516	2331.707275	75.613480	175.694595	2318.220215	1334.236816	183.170319	2325.999756	1135.656494
276	2.7500	184.140030	2340.148682	819.057678	186.308609	2339.710449	944.224121	131.551025	2365.110840	442.926300	121.573166	2341.593994	820.146851	167.512039	2222.878662	90.597366	143.901550	2365.084473	58.209782	276.624115	2447.344727	457.490479	246.706787	2338.703613	817.968567	259.360565	2255.879639	132.790222	307.467865	2388.622314	74.752083	178.005890	2339.489502	1338.732300	184.688080	2347.547852	1140.097046
277	2.7600	184.414841	2361.633545	823.524536	186.255310	2362.166992	948.695923	132.272980	2371.814941	446.304932	121.861664	2363.673828	824.435852	167.397385	2225.031738	95.141922	143.866318	2366.049316	57.869553	274.918427	2475.117676	464.169952	246.967926	2359.593506	822.613647	258.849731	2308.137207	123.141273	305.570129	2445.323486	75.177864	180.375641	2360.556885	1343.935669	186.217697	2369.131836	1145.298828
278	2.7700	184.633133	2383.253906	828.604553	186.244186	2384.687012	953.771851	132.908249	2379.126953	450.813049	122.100151	2385.883301	829.379272	167.022980	2227.938477	100.406860	143.783920	2367.383301	57.465355	272.972321	2501.453857	470.931763	247.166061	2380.624512	827.829956	258.030273	2360.876709	114.967873	303.585602	2501.479004	76.769791	182.764008	2381.448486	1349.687866	187.746033	2390.771484	1151.116943
279	2.7800	184.773911	2405.078125	834.229309	186.299652	2407.272217	959.386841	133.311432	2387.333008	456.245026	122.265984	2408.263184	834.935608	166.277893	2231.749023	106.311188	143.539581	2369.141113	56.963131	270.877136	2526.413330	477.528564	247.281738	2401.893066	833.523254	256.897766	2413.766846	108.513176	301.562744	2556.785889	79.291687	185.136398	2402.184326	1355.839600	189.266312	2412.474365	1157.419556
280	2.7900	184.820343	2427.161865	840.340332	186.439484	2429.922363	965.485535	133.365326	2396.621826	462.363037	122.340202	2430.848877	841.067383	165.071838	2236.593018	112.729599	143.029724	2371.357422	56.324348	268.719299	2550.068848	483.748413	247.300415	2423.475098	839.613098	255.436188	2466.439697	103.951775	299.515106	2611.000488	82.444824	187.464737	2422.779297	1362.260620	190.776276	2434.239014	1164.098022
281	2.8000	184.758270	2449.544434	846.891541	186.674026	2452.635498	972.024963	132.989410	2407.099854	468.937042	122.306976	2453.666992	847.745728	163.335388	2242.575439	119.518257	142.171463	2374.043701	55.509930	266.570374	2572.493164	489.421997	247.209564	2445.422119	846.037354	253.620621	2518.532471	101.379524	297.433624	2663.947266	85.941597	189.728073	2443.242432	1368.846802	192.276443	2456.056152	1171.068604
282	2.8100	184.574799	2472.250977	853.851135	187.008438	2475.409424	978.973633	132.137497	2418.814209	475.776611	122.152382	2476.736084	854.951904	161.014496	2249.770020	126.542229	140.908798	2377.179199	54.490128	264.481262	2593.757324	494.426788	246.997223	2467.765625	852.750366	251.424377	2569.731689	100.818779	295.295258	2715.513184	89.572487	191.912323	2463.580322	1375.522583	193.768951	2477.915283	1178.276001
283	2.8200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194.009201	2483.796143	1382.240601	195.255417	2499.806396	1185.689453
284	2.8300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196.014771	2503.892090	1388.976074	196.737335	2521.718994	1193.298584
285	2.8400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197.927673	2523.868652	1395.720093	198.215958	2543.644043	1201.106812

