Field	Time	PELO:X	PELO:Y	PELO:Z	PELP:X	PELP:Y	PELP:Z	LKJC:X	LKJC:Y	LKJC:Z	LHJC:X	LHJC:Y	LHJC:Z	LAJC:X	LAJC:Y	LAJC:Z	RKJC:X	RKJC:Y	RKJC:Z	RHJC:X	RHJC:Y	RHJC:Z	RAJC:X	RAJC:Y	RAJC:Z	LTOO:X	LTOO:Y	LTOO:Z	RTOO:X	RTOO:Y	RTOO:Z	TRXO:X	TRXO:Y	TRXO:Z	TRXP:X	TRXP:Y	TRXP:Z
204	2.0300	156.077881	-1321.485352	841.048340	166.659409	-1309.534424	965.212524	110.734589	-1283.834595	463.989716	94.225311	-1312.981323	845.501099	143.555847	-1298.931030	68.073158	273.282562	-1326.429199	459.381653	217.930481	-1329.989502	836.595703	227.301956	-1599.568970	198.747894	122.974518	-1152.562622	56.614010	288.534637	-1520.532959	82.787628	166.727905	-1282.356689	1365.932251	165.231552	-1277.946533	1171.095703
205	2.0400	155.682617	-1307.479126	843.244202	165.011063	-1295.067505	967.463623	110.294350	-1280.911377	464.447693	93.755684	-1299.214233	847.068848	143.487259	-1298.345459	68.212357	272.225006	-1301.395508	462.174042	217.609619	-1315.744263	839.419434	227.322632	-1562.167358	189.551590	122.805244	-1152.025879	56.320148	289.312500	-1474.845947	80.120567	166.672211	-1268.100342	1367.984619	164.847946	-1263.826172	1173.157471
206	2.0500	155.383331	-1293.541260	845.179932	163.427460	-1280.683960	969.443909	109.965805	-1278.074463	464.936707	93.387154	-1285.527222	848.364075	143.498825	-1297.677124	68.395645	271.003265	-1276.879883	464.917480	217.379486	-1301.555176	841.995728	227.479401	-1523.766846	179.552734	122.653717	-1151.423584	55.989071	289.745667	-1428.368774	77.253990	166.606918	-1253.896484	1369.757813	164.473022	-1249.730591	1174.940063
207	2.0600	155.172882	-1279.656128	846.814331	161.925934	-1266.382080	971.111267	109.753311	-1275.229126	465.453369	93.113091	-1271.910522	849.358948	143.599609	-1296.926147	68.627838	269.646790	-1252.854126	467.531372	217.232605	-1287.401855	844.269714	227.738327	-1484.434814	169.060913	122.520271	-1150.756714	55.635303	289.860596	-1381.340576	74.428398	166.525391	-1239.727539	1371.220581	164.110626	-1235.642090	1176.411499
208	2.0700	155.045059	-1265.810913	848.111938	160.523804	-1252.160645	972.430847	109.655899	-1272.290161	465.987762	92.927299	-1258.355469	850.030762	143.791107	-1296.097168	68.908546	268.179657	-1229.279053	469.947174	217.162842	-1273.266602	846.192993	228.068634	-1444.236694	158.364258	122.402283	-1150.031616	55.271542	289.695587	-1333.983032	71.824242	166.423355	-1225.577759	1372.347412	163.766037	-1221.547363	1177.545166
209	2.0800	154.994324	-1251.994995	849.044922	159.237473	-1238.017700	973.375793	109.667862	-1269.183105	466.525208	92.823807	-1244.855347	850.364075	144.067581	-1295.198975	69.233063	266.619263	-1206.110107	472.109772	217.164856	-1259.134399	847.725830	228.446487	-1403.233398	147.722015	122.293694	-1149.256226	54.906837	289.300720	-1286.483398	69.561333	166.298691	-1211.432983	1373.118164	163.445389	-1207.437500	1178.320313
210	2.0900	155.014984	-1238.198608	849.593994	158.081940	-1223.949585	973.928589	109.778786	-1265.847046	467.048096	92.796379	-1231.404541	850.350098	144.417618	-1294.244019	69.594139	264.974976	-1183.300171	473.978821	217.233505	-1244.992798	848.837891	228.855804	-1361.484009	137.363831	122.186081	-1148.443237	54.546528	288.733246	-1238.982910	67.714241	166.151398	-1197.281128	1373.519287	163.156265	-1193.307739	1178.721313
211	2.1000	155.100555	-1224.413452	849.749023	157.069214	-1209.951294	974.081360	109.974854	-1262.234497	467.538452	92.837738	-1217.997192	849.988525	144.825439	-1293.246582	69.983620	263.248383	-1160.801392	475.528503	217.363358	-1230.829590	849.509521	229.286591	-1319.046143	127.491417	122.069565	-1147.605347	54.192116	288.052643	-1191.573120	66.334831	165.983612	-1183.111206	1373.543945	162.905319	-1179.156372	1178.740479
212	2.1100	155.243423	-1210.630371	849.509155	156.207764	-1196.013916	973.835205	110.239899	-1258.310791	467.979492	92.939423	-1204.626465	849.286621	145.272827	-1292.219971	70.394028	261.434235	-1138.571045	476.747070	217.547485	-1216.634521	849.731689	229.731369	-1275.984863	118.283257	121.933876	-1146.755737	53.841656	287.312286	-1144.307495	65.477768	165.799133	-1168.914551	1373.191772	162.700043	-1164.984497	1178.375366
213	2.1200	155.434647	-1196.840576	848.882874	155.501724	-1182.126587	973.201233	110.556847	-1254.053345	468.357635	93.091774	-1191.284912	848.259033	145.740555	-1291.177246	70.820053	259.522766	-1116.569214	477.635284	217.777527	-1202.396118	849.506714	230.180939	-1232.381104	109.896378	121.769890	-1145.906250	53.491394	286.554810	-1097.219482	65.217285	165.603348	-1154.683472	1372.469116	162.546402	-1150.795044	1177.631714
214	2.1300	155.663620	-1183.032715	847.886475	154.950714	-1168.273682	972.197327	110.908829	-1249.448120	468.663300	93.283752	-1177.962402	846.926758	146.209915	-1290.128296	71.259468	257.503387	-1094.762329	478.205078	218.043533	-1188.103271	848.846313	230.621216	-1188.339111	102.467026	121.570625	-1145.066162	53.136684	285.808167	-1050.345581	65.656189	165.402893	-1140.411255	1371.388794	162.449936	-1136.591187	1176.520996
215	2.1400	155.918686	-1169.195190	846.544128	154.548965	-1154.437134	970.849609	111.280067	-1244.487549	468.891541	93.503281	-1164.646240	845.316406	146.663864	-1289.081543	71.713768	255.368591	-1073.122925	478.476471	218.334076	-1173.744141	847.772156	231.031509	-1143.993652	96.107910	121.332809	-1144.243042	52.773823	285.083954	-1003.745667	66.922394	165.205338	-1126.091919	1369.969727	162.414597	-1122.375732	1175.062012
216	2.1500	156.187668	-1155.312866	844.885925	154.286469	-1140.594727	969.189209	111.656631	-1239.167603	469.041718	93.738434	-1151.320679	843.458008	147.087540	-1288.041870	72.188385	253.118332	-1051.631836	478.475494	218.636871	-1159.305176	846.313843	231.384537	-1099.512085	90.904243	121.057129	-1143.440918	52.400112	284.376556	-957.520081	69.155365	165.019073	-1111.719971	1368.236816	162.443298	-1108.149780	1173.279419
217	2.1600	156.458267	-1141.368896	842.947327	154.148956	-1126.721558	967.252136	112.026917	-1233.484863	469.116791	93.977226	-1137.966553	841.385620	147.468689	-1287.012329	72.692612	250.763123	-1030.277344	478.231384	218.939301	-1144.770874	844.509033	231.648056	-1055.096191	86.908279	120.748718	-1142.661987	52.014904	283.662872	-911.815552	72.484451	164.852859	-1097.289551	1366.219482	162.536987	-1093.911377	1171.203369
218	2.1700	156.719116	-1127.343018	840.767334	154.118607	-1112.789795	965.077332	112.381805	-1227.433228	469.122345	94.209290	-1124.561157	839.133911	147.797195	-1285.993774	73.239441	248.325211	-1009.059448	477.773865	219.228958	-1130.125122	842.400635	231.787491	-1010.977051	84.134338	120.416344	-1141.905518	51.618973	282.903137	-866.826965	77.000748	164.715714	-1082.795166	1363.952271	162.695938	-1079.656494	1168.869141
219	2.1800	156.960129	-1113.213013	838.388062	154.175095	-1098.769409	962.706848	112.714272	-1221.003052	469.065674	94.425278	-1111.077026	836.739014	148.064911	-1284.985840	73.846230	245.837906	-987.989014	477.130890	219.494873	-1115.348877	840.037109	231.768967	-967.411987	82.554428	120.072350	-1141.170776	51.214573	282.042816	-822.790344	82.728958	164.616653	-1068.230347	1361.472778	162.918472	-1065.375122	1166.315918
220	2.1900	157.173508	-1098.953491	835.853333	154.296600	-1084.628662	960.183838	113.018745	-1214.179688	468.954803	94.618607	-1097.484375	834.236511	148.264526	-1283.987305	74.535194	243.341583	-967.089722	476.326233	219.728394	-1100.422607	837.470154	231.561569	-924.678833	82.095322	119.731445	-1140.455688	50.804302	281.016968	-779.969788	89.604286	164.564575	-1053.588501	1358.821655	163.202606	-1051.055664	1163.585815
221	2.2000	157.353928	-1084.536377	833.207458	154.461151	-1070.334961	957.551636	113.290230	-1206.943848	468.797882	94.784981	-1083.748535	831.661865	148.388657	-1282.994263	75.334068	240.878098	-946.394165	475.379303	219.922882	-1085.324341	834.753052	231.138763	-883.069580	82.637260	119.408852	-1139.758179	50.390751	279.756134	-738.641235	97.461197	164.567886	-1038.862427	1356.041260	163.545578	-1036.680908	1160.722656
222	2.2100	157.498734	-1069.932617	830.494934	154.646942	-1055.855957	954.854248	113.523346	-1199.272583	468.603271	94.922470	-1069.833496	829.048645	148.428757	-1282.002075	76.276047	238.485214	-925.939331	474.305542	220.074951	-1070.031616	831.941223	230.478592	-842.883606	84.015106	119.117966	-1139.076172	49.977062	278.193939	-699.074036	106.037140	164.634506	-1024.044312	1353.175903	163.943817	-1022.230408	1157.772705
223	2.2200	157.608414	-1055.110962	827.759460	154.834213	-1041.159668	952.134766	113.711479	-1191.137817	468.378174	95.032303	-1055.700562	826.429688	148.373932	-1280.999756	77.398956	236.191849	-905.759949	473.118652	220.184555	-1054.521240	829.088867	229.562775	-804.418274	86.022865	118.867928	-1138.405029	49.565601	276.275482	-661.513733	114.990990	164.771484	-1009.126160	1350.268799	164.393661	-1007.680969	1154.780884
224	2.2300	157.686371	-1040.040405	825.042664	155.006149	-1026.216797	949.434204	113.845833	-1182.507935	468.128387	95.117851	-1041.310425	823.835571	148.210571	-1279.970459	78.743614	234.016617	-885.881714	471.833466	220.254898	-1038.770386	826.249634	228.376205	-767.957703	88.421974	118.662064	-1137.737915	49.156567	273.963837	-626.170105	123.932053	164.984848	-994.100586	1347.363770	164.891571	-993.007935	1151.792603
225	2.2400	157.738663	-1024.691528	822.384033	155.149094	-1011.000732	946.792236	113.914909	-1173.348145	467.856750	95.185028	-1026.625488	821.294861	147.921829	-1278.887329	80.351410	231.968567	-866.316406	470.468231	220.292328	-1022.757690	823.473267	226.907639	-733.759155	90.953796	118.497406	-1137.063843	48.745506	271.245178	-593.207275	132.453888	165.279587	-978.959778	1344.501831	165.433884	-978.185059	1148.850220
226	2.2500	157.774261	-1009.037842	819.819885	155.253891	-995.489624	944.245117	113.903961	-1163.620483	467.562531	95.241882	-1011.610474	818.833374	147.488846	-1277.713989	82.261772	230.050217	-847.060852	469.045837	220.306595	-1006.465332	820.806396	225.151184	-702.041443	93.355484	118.364647	-1136.369263	48.320450	268.130188	-562.741455	140.165970	165.659149	-963.697388	1341.722900	166.017487	-963.187378	1145.994873
227	2.2600	157.804520	-993.057068	817.382263	155.316177	-979.666504	941.825256	113.794792	-1153.284058	467.239929	95.298767	-996.234619	816.474426	146.891235	-1276.401001	84.508865	228.260788	-828.098267	467.593506	220.310211	-989.879395	818.290283	223.110489	-672.973083	95.378296	118.248970	-1135.635864	47.857578	264.652679	-534.837708	146.718033	166.125473	-948.307495	1339.062378	166.638916	-947.990845	1143.263184
228	2.2700	157.843262	-976.733704	815.098877	155.336563	-963.521179	939.560425	113.565742	-1142.296387	466.877625	95.368103	-980.474792	814.237671	146.108841	-1274.884888	87.118889	226.598923	-809.403687	466.141022	220.318451	-972.992554	815.959961	220.802521	-646.665100	96.806618	118.132446	-1134.842773	47.318150	260.866486	-509.508667	151.815048	166.678787	-932.786011	1336.553223	167.295517	-932.574890	1140.688843
229	2.2800	157.906174	-960.060486	812.992126	155.320358	-947.051086	937.473511	113.192047	-1130.612915	466.457977	95.463821	-964.316040	812.139832	145.123260	-1273.087646	90.107880	225.064407	-790.948608	464.718933	220.348572	-955.804932	813.844482	218.261353	-623.164673	97.475632	117.997475	-1133.969604	46.645733	256.841339	-486.711060	155.224411	167.317307	-917.130371	1334.223267	167.984344	-916.922607	1138.300293
230	2.2900	158.010620	-943.039734	811.079224	155.277664	-930.262146	935.581482	112.646561	-1118.187256	465.956940	95.601608	-947.753296	810.193115	143.918823	-1270.915283	93.479912	223.658905	-772.705811	463.357239	220.419601	-938.325989	811.965332	215.539703	-602.453186	97.285507	117.830948	-1132.997437	45.765415	252.658371	-466.344543	156.779816	168.037292	-901.340088	1332.097046	168.702240	-901.023010	1136.123047
231	2.3000	158.174942	-925.684570	809.371826	155.222031	-913.169617	933.895691	111.900810	-1104.970337	465.344208	95.798325	-930.794312	808.406128	142.483948	-1268.258423	97.226913	222.385773	-754.652832	462.084320	220.551544	-920.574829	810.337341	212.707840	-584.447998	96.209793	117.628456	-1131.913574	44.587971	248.406311	-448.258087	156.383423	168.832840	-885.416992	1330.193970	169.445847	-884.870911	1134.176636
232	2.3100	158.417877	-908.019531	807.876526	155.170013	-895.798584	932.422241	110.926674	-1090.912109	464.584747	96.071190	-913.458130	806.784302	140.812531	-1264.994507	101.330681	221.249664	-736.774231	460.927155	220.764633	-902.580872	808.968689	209.849915	-569.007446	94.297493	117.397102	-1130.718262	43.019482	244.176178	-432.262665	154.009140	169.695847	-869.365417	1328.529175	170.211548	-868.468994	1132.476807
233	2.3200	158.757446	-890.080627	806.595764	155.139633	-878.183838	931.162720	109.698196	-1075.961426	463.640625	96.437149	-895.777405	805.329834	138.905334	-1260.989136	105.766335	220.255386	-719.061707	459.911469	221.077820	-884.383728	807.861755	207.057480	-555.940247	91.667503	117.156227	-1129.429077	40.978352	240.055191	-418.152802	149.707932	170.616180	-853.192627	1327.114380	170.994431	-851.827637	1131.035767
234	2.3300	159.210037	-871.914795	805.528748	155.149170	-860.369751	930.115112	108.193932	-1060.067505	462.474243	96.911743	-877.796997	804.043335	136.771729	-1256.103882	110.508072	219.406616	-701.515686	459.061798	221.508347	-866.032471	807.014282	204.421753	-545.018921	88.495781	116.934052	-1128.086426	38.420486	236.119843	-405.735657	143.616776	171.581589	-836.908630	1325.956909	171.789108	-834.965698	1129.860718
235	2.3400	159.789276	-853.579102	804.673096	155.216019	-842.408936	929.275879	106.399231	-1043.181641	461.051971	97.508530	-859.573730	802.924561	134.431366	-1250.198608	115.535271	218.704330	-684.144958	458.400848	222.070023	-847.584473	806.421631	202.024948	-535.994385	84.996834	116.759399	-1126.749390	35.369148	232.429596	-394.856201	135.972107	172.578110	-820.526367	1325.062866	172.589096	-817.910339	1128.957886
236	2.3500	160.504959	-835.139099	804.025391	155.355499	-824.360962	928.640198	104.308334	-1025.257690	459.347504	98.237297	-841.174622	801.974365	131.916428	-1243.142212	120.839600	218.145264	-666.968567	457.948090	222.772583	-829.103394	806.076538	199.931961	-528.614136	81.400826	116.647850	-1125.484375	31.945948	229.022232	-385.414063	127.121704	173.590210	-804.061523	1324.434814	173.386673	-800.696411	1128.329590
237	2.3600	161.361664	-816.666321	803.583557	155.580017	-806.289490	928.204712	101.926552	-1006.256592	457.347229	99.103600	-822.675293	801.195435	129.274063	-1234.819336	126.431625	217.720932	-650.017761	457.716400	223.619827	-810.657349	805.971558	198.183334	-522.637390	77.929337	116.583862	-1124.337646	28.394075	225.913208	-377.357452	117.523712	174.601257	-787.532898	1324.073853	174.173615	-783.365967	1127.976440
238	2.3700	162.358047	-798.235840	803.346863	155.898712	-788.260193	927.967529	99.271439	-986.148865	455.054077	100.106537	-804.156738	800.594238	126.568001	-1225.137817	132.344498	217.416977	-633.338318	457.709351	224.609558	-792.314819	806.099487	196.790329	-517.846191	74.773254	116.503044	-1123.288696	25.087589	223.098923	-370.653778	107.715317	175.593948	-770.961426	1323.981323	174.940491	-765.966858	1127.898926
239	2.3800	163.485672	-779.922302	803.317322	156.316635	-770.337097	927.929810	96.373405	-964.918518	452.491211	101.238991	-785.701782	800.180786	123.877411	-1214.031738	138.631561	217.213699	-616.995422	457.916992	225.732285	-774.142822	806.453796	195.733231	-514.049316	72.076447	116.282860	-1122.187866	22.504049	220.562057	-365.247803	98.240913	176.550919	-754.370056	1324.156128	175.677429	-748.549622	1128.094971
240	2.3900	164.728943	-761.797241	803.498718	156.835159	-752.579956	928.095154	93.275505	-942.567566	449.705322	102.486404	-767.391968	799.969238	121.292175	-1201.458740	145.356018	217.087448	-601.074890	458.314392	226.971451	-756.202515	807.028320	194.963791	-511.079681	69.927452	115.750252	-1120.704712	21.151794	218.277222	-361.033264	89.561203	177.455276	-737.783081	1324.597412	176.374557	-731.166443	1128.562500
241	2.4000	166.064804	-743.925354	803.897522	157.452118	-735.041260	928.470520	90.032059	-919.119568	446.766693	103.826538	-749.303284	799.977966	118.903244	-1187.393066	152.571213	217.012390	-585.682678	458.862091	228.303040	-738.547241	807.816956	194.412598	-508.788940	68.358093	114.707863	-1118.317627	21.462347	216.215103	-357.852753	81.989983	178.291122	-721.225708	1325.303589	177.022552	-713.868774	1129.298828
242	2.4100	167.463806	-726.361694	804.520630	158.162018	-717.764099	929.064209	86.706947	-894.624329	443.768677	105.230270	-731.503479	800.227417	116.789696	-1171.815796	160.295670	216.963425	-570.937744	459.511108	229.697388	-721.219788	808.813660	194.000839	-507.045105	67.348137	112.972786	-1114.357422	23.684689	214.346741	-355.521027	75.680069	179.044281	-704.723022	1326.271973	177.613464	-696.704346	1130.300049
243	2.4200	168.891174	-709.149414	805.375183	158.957123	-700.780518	929.885559	83.371185	-869.160278	440.823914	106.662521	-714.047607	800.739624	115.005852	-1154.705200	168.487442	216.918594	-556.960754	460.209625	231.119843	-704.251160	810.010864	193.653625	-505.732941	66.835144	110.414932	-1108.102295	27.825823	212.648270	-353.852753	70.645042	179.702530	-688.298950	1327.499146	178.139801	-679.715210	1131.562134
244	2.4300	170.309128	-692.318970	806.467285	159.827774	-684.111267	930.943420	80.100166	-842.834778	438.058014	108.084885	-696.977783	801.535156	113.572174	-1136.034424	177.024704	216.861374	-543.862000	460.909790	232.533371	-687.660217	811.399658	193.311325	-504.756683	66.728210	106.981270	-1098.881470	33.655224	211.105713	-352.683441	66.797310	180.256287	-671.976135	1328.979614	178.597214	-662.936523	1133.078613
245	2.4400	171.679062	-675.887024	807.801086	160.762970	-667.765564	932.245544	76.970558	-815.781555	435.601227	109.457535	-680.320496	802.632385	112.472931	-1115.773682	185.695862	216.782013	-531.730713	461.572144	233.900574	-671.453674	812.969910	192.936096	-504.038635	66.923225	102.699203	-1086.165039	40.760063	209.716751	-351.878479	63.987614	180.698624	-655.774719	1330.705322	178.982651	-646.395142	1134.841797
